Account_ID,Date,Transaction_details,Chq_no,Value_date,Withdrawal_amt,Withdrawal_currency,Deposit_amt,Deposit_currency,Balance_amt
ACC0037,2024-07-29,Civil personal head message.,5207921,2024-07-29,4747.39,USD,0.0,,78640.86
ACC0033,2024-07-29,Study special voice learn teacher.,4977809,2024-07-29,0.0,,1709.53,SGD,85484.11
ACC0016,2024-07-29,Start range understand government cold president.,,2024-07-29,3765.32,SGD,0.0,,85438.03
ACC0026,2024-07-29,Enough hundred hotel hit woman.,9289726,2024-07-29,0.0,,4995.56,INR,44369.76
ACC0032,2024-07-29,Serve good develop vote receive.,1833186,2024-07-29,1092.86,USD,0.0,,41143.44
ACC0016,2024-07-29,Administration I meet cut.,,2024-07-29,912.02,SGD,0.0,,97906.9
ACC0013,2024-07-30,Nature month write.,,2024-07-30,0.0,,3995.29,EUR,53592.38
ACC0027,2024-07-30,New eye movement what.,,2024-07-30,1182.78,USD,0.0,,87299.83
ACC0042,2024-07-30,Summer section economy safe.,1495726,2024-07-30,0.0,,1920.03,JPY,40364.23
ACC0035,2024-07-30,Around natural however any whether.,,2024-07-30,1646.81,SGD,0.0,,21684.77
ACC0014,2024-07-30,Seek animal sister long effect themselves stage.,,2024-07-30,4583.4,GBP,0.0,,92459.61
ACC0038,2024-07-30,Small husband interesting produce five.,6742251,2024-07-30,182.84,JPY,0.0,,76009.16
ACC0034,2024-07-30,Myself nature outside culture.,,2024-07-30,3339.36,EUR,0.0,,13693.8
ACC0031,2024-07-30,Song machine question the.,,2024-07-30,0.0,,4708.61,GBP,86695.56
ACC0041,2024-07-30,Government person garden claim behavior about want.,,2024-07-30,3555.2,JPY,0.0,,17232.97
ACC0014,2024-07-31,Mean smile bit human issue.,4050242,2024-07-31,4541.32,GBP,0.0,,56465.81
ACC0048,2024-07-31,Street describe last interesting history.,,2024-07-31,4426.65,USD,0.0,,67884.03
ACC0031,2024-07-31,Off expect race finish national would.,4813811,2024-07-31,0.0,,2689.53,JPY,57600.24
ACC0018,2024-07-31,Maybe say never size sing around front.,8928339,2024-07-31,3573.07,USD,0.0,,61337.78
ACC0013,2024-07-31,Add white prove friend happen throw close.,,2024-07-31,2724.85,SGD,0.0,,17813.48
ACC0025,2024-07-31,Pm if woman rich fall improve.,7776345,2024-07-31,1818.06,GBP,0.0,,78513.78
ACC0004,2024-07-31,Certainly some happen choose life.,,2024-07-31,2867.85,GBP,0.0,,16941.98
ACC0043,2024-07-31,Interview against either even trouble ground special.,,2024-07-31,0.0,,2298.92,USD,32441.03
ACC0018,2024-07-31,Road thousand old manage down affect option red.,1028063,2024-07-31,1179.43,SGD,0.0,,61541.73
ACC0036,2024-07-31,Anyone pay store involve really office.,,2024-07-31,0.0,,2916.25,INR,70126.04
ACC0039,2024-08-01,Growth tell throughout natural.,9455175,2024-08-01,0.0,,126.34,GBP,75401.77
ACC0028,2024-08-01,For everyone within level give alone picture entire.,3128488,2024-08-01,4166.91,SGD,0.0,,89085.41
ACC0007,2024-08-01,Weight all tell father right end while give.,3931663,2024-08-01,1607.58,EUR,0.0,,16731.24
ACC0026,2024-08-01,Great pass Mr power heavy themselves dark.,,2024-08-01,2524.55,EUR,0.0,,63317.0
ACC0049,2024-08-01,Beyond well news know road music.,,2024-08-01,1336.18,GBP,0.0,,43409.5
ACC0027,2024-08-02,Anything capital size near program myself.,3179036,2024-08-02,157.9,EUR,0.0,,53225.54
ACC0027,2024-08-02,Tough much almost she.,9445509,2024-08-02,0.0,,3568.36,SGD,84279.55
ACC0002,2024-08-02,Cause your TV particular article.,7685840,2024-08-02,374.2,GBP,0.0,,25448.09
ACC0041,2024-08-02,Treat writer suddenly sort if particularly.,4004075,2024-08-02,3452.22,SGD,0.0,,41489.25
ACC0038,2024-08-02,Watch experience authority power trouble join.,,2024-08-02,0.0,,2303.09,EUR,6291.22
ACC0024,2024-08-02,Represent else city.,6008271,2024-08-02,4812.87,EUR,0.0,,32775.23
ACC0016,2024-08-02,Close point develop mean reveal expect.,5520261,2024-08-02,0.0,,231.94,USD,9631.24
ACC0019,2024-08-02,Market group detail oil fill.,,2024-08-02,0.0,,2160.83,GBP,27905.01
ACC0006,2024-08-03,Cup dream movie add study animal morning.,9020711,2024-08-03,0.0,,733.62,GBP,80559.91
ACC0048,2024-08-03,Physical serve son.,,2024-08-03,4574.38,JPY,0.0,,79954.29
ACC0016,2024-08-03,Finish little eat energy difficult social these.,,2024-08-03,0.0,,655.9,JPY,96941.96
ACC0010,2024-08-03,Worker free provide drug treat just key.,,2024-08-03,3094.44,JPY,0.0,,14388.84
ACC0049,2024-08-03,Call door begin chair nation.,,2024-08-03,0.0,,4979.75,INR,17019.13
ACC0037,2024-08-03,Certainly history trip according staff market.,,2024-08-03,2792.4,INR,0.0,,37378.83
ACC0049,2024-08-03,Explain number trouble.,,2024-08-03,0.0,,792.93,JPY,38672.63
ACC0010,2024-08-04,Special do sometimes professional window find.,0806419,2024-08-04,0.0,,1287.74,GBP,20637.9
ACC0025,2024-08-04,Other argue great natural good.,,2024-08-04,3921.41,JPY,0.0,,56794.8
ACC0042,2024-08-04,To move care improve turn long.,,2024-08-04,3141.82,GBP,0.0,,99737.34
ACC0024,2024-08-04,Finally unit case couple.,,2024-08-04,4554.7,GBP,0.0,,59834.44
ACC0018,2024-08-04,Candidate region enjoy know best paper.,,2024-08-04,0.0,,4611.08,EUR,18891.79
ACC0037,2024-08-04,Ready paper reduce high.,1723452,2024-08-04,0.0,,4904.56,JPY,71375.75
ACC0001,2024-08-05,Imagine face animal capital somebody page serious certainly.,,2024-08-05,0.0,,2525.68,EUR,74494.23
ACC0001,2024-08-05,Low production dog person against.,6827376,2024-08-05,4576.97,SGD,0.0,,19924.84
ACC0032,2024-08-05,Century red city.,7408647,2024-08-05,0.0,,3377.92,GBP,49774.63
ACC0015,2024-08-05,Five put body finally.,,2024-08-05,0.0,,2199.14,JPY,80633.07
ACC0032,2024-08-05,Knowledge fall gas become economic language bit.,,2024-08-05,4137.4,SGD,0.0,,83023.73
ACC0013,2024-08-05,Might generation say stay either million.,6989326,2024-08-05,0.0,,969.02,JPY,48218.71
ACC0022,2024-08-05,But determine trade paper police later off.,,2024-08-05,0.0,,3020.42,JPY,6411.61
ACC0025,2024-08-05,Mind better ground reveal section put.,9559096,2024-08-05,3303.26,JPY,0.0,,94274.92
ACC0028,2024-08-05,Condition piece discuss.,,2024-08-05,940.74,INR,0.0,,82836.15
ACC0029,2024-08-06,Across kitchen once play dog.,1581516,2024-08-06,0.0,,3383.95,GBP,46148.67
ACC0027,2024-08-06,Shake piece chair stop.,1968485,2024-08-06,213.71,GBP,0.0,,45699.21
ACC0049,2024-08-06,Value house suddenly southern paper plant not ready.,3399808,2024-08-06,0.0,,2077.42,EUR,69001.15
ACC0030,2024-08-06,Name meeting only.,,2024-08-06,4520.84,GBP,0.0,,57933.82
ACC0007,2024-08-06,Conference heavy white career in five customer.,2512270,2024-08-06,0.0,,4213.73,EUR,27382.51
ACC0018,2024-08-06,Prepare nearly gun.,,2024-08-06,1035.22,INR,0.0,,49483.19
ACC0006,2024-08-06,End these give really behavior finish.,,2024-08-06,0.0,,3684.28,EUR,17178.34
ACC0008,2024-08-06,Real high real suggest religious.,,2024-08-06,2138.57,GBP,0.0,,39329.89
ACC0047,2024-08-07,Face society hospital model.,,2024-08-07,0.0,,3175.75,GBP,14066.38
ACC0013,2024-08-07,Red lay cold southern condition chance approach.,,2024-08-07,0.0,,1137.43,SGD,26624.55
ACC0003,2024-08-07,Walk away sell pay much reflect.,6326036,2024-08-07,538.03,SGD,0.0,,26208.55
ACC0050,2024-08-07,Position this know indicate career day.,3735576,2024-08-07,4819.1,USD,0.0,,83564.46
ACC0018,2024-08-07,Receive wear soon every investment.,1457339,2024-08-07,0.0,,1296.18,SGD,58578.52
ACC0029,2024-08-07,Writer couple of threat short.,0869423,2024-08-07,1003.41,SGD,0.0,,63717.22
ACC0043,2024-08-07,Mind term decade Mr forget while name.,,2024-08-07,0.0,,2604.75,JPY,28589.65
ACC0013,2024-08-07,Say and difficult myself truth into lawyer.,,2024-08-07,4171.64,SGD,0.0,,46540.03
ACC0008,2024-08-08,Star add affect Mr unit.,,2024-08-08,843.28,INR,0.0,,55713.71
ACC0028,2024-08-08,The group deal hope loss white beat.,0522402,2024-08-08,0.0,,2152.91,USD,15661.41
ACC0028,2024-08-08,Small top no money himself organization would.,,2024-08-08,0.0,,4807.25,SGD,22157.56
ACC0046,2024-08-08,Bar relationship best without.,,2024-08-08,0.0,,3916.3,GBP,63145.66
ACC0023,2024-08-08,Quality successful just rather.,,2024-08-08,0.0,,2145.51,SGD,27221.96
ACC0034,2024-08-08,Growth according short town defense represent concern agency.,,2024-08-08,4733.14,INR,0.0,,19992.08
ACC0007,2024-08-08,Few mouth movie resource.,5323633,2024-08-08,0.0,,3069.43,INR,49557.57
ACC0025,2024-08-08,Myself easy approach.,6489360,2024-08-08,2467.75,GBP,0.0,,15514.88
ACC0008,2024-08-08,Billion back also.,9571998,2024-08-08,1962.29,USD,0.0,,5378.69
ACC0036,2024-08-09,Fund enjoy despite guess really word drug.,,2024-08-09,0.0,,4567.43,EUR,31909.51
ACC0016,2024-08-09,Image fund hour radio put.,8455821,2024-08-09,0.0,,4341.98,EUR,35843.1
ACC0014,2024-08-09,Collection rule sense kind perform.,,2024-08-09,0.0,,2060.53,SGD,81315.28
ACC0026,2024-08-09,Start rule adult place city why.,,2024-08-09,0.0,,1497.03,EUR,27158.34
ACC0045,2024-08-09,Collection war question always.,,2024-08-09,0.0,,3925.99,EUR,92171.86
ACC0043,2024-08-09,School north process author.,,2024-08-09,0.0,,3888.79,USD,40227.02
ACC0002,2024-08-09,List account simply house.,,2024-08-09,0.0,,3881.14,USD,20205.78
ACC0040,2024-08-09,Lay everything right to.,,2024-08-09,0.0,,2472.05,USD,37438.73
ACC0045,2024-08-10,They attention whether.,,2024-08-10,0.0,,757.42,JPY,34339.95
ACC0018,2024-08-10,They fund long social agent.,3882547,2024-08-10,4091.08,SGD,0.0,,16840.26
ACC0010,2024-08-10,Security experience best at risk help wait.,4073806,2024-08-10,0.0,,2670.33,JPY,46928.2
ACC0017,2024-08-10,West rest market rather find improve officer.,9179027,2024-08-10,4922.49,GBP,0.0,,8178.57
ACC0016,2024-08-10,Education despite financial measure.,5913395,2024-08-10,0.0,,1085.52,EUR,11033.3
ACC0043,2024-08-10,Attention region measure pick score.,5016687,2024-08-10,0.0,,2484.1,SGD,69931.73
ACC0044,2024-08-10,Condition dark hot soon bed federal.,9999422,2024-08-10,3301.6,JPY,0.0,,14903.65
ACC0049,2024-08-11,Stand they guess appear force people.,3888903,2024-08-11,1825.33,JPY,0.0,,59506.66
ACC0019,2024-08-11,Reveal late tell your own very.,7530191,2024-08-11,0.0,,2158.14,EUR,28053.37
ACC0008,2024-08-11,Result listen tax evidence.,,2024-08-11,0.0,,3056.64,EUR,35712.66
ACC0011,2024-08-11,Writer process professional.,6360364,2024-08-11,0.0,,1173.28,GBP,21847.59
ACC0043,2024-08-11,Despite dog fine response high.,,2024-08-11,0.0,,2767.78,SGD,66401.97
ACC0018,2024-08-12,Impact but option game meet.,4999129,2024-08-12,327.21,EUR,0.0,,41012.92
ACC0002,2024-08-12,Front deal better mission.,2479019,2024-08-12,3960.35,SGD,0.0,,92420.84
ACC0014,2024-08-12,Sort technology challenge.,3458249,2024-08-12,0.0,,758.82,GBP,27328.25
ACC0013,2024-08-12,Nothing move director speak.,,2024-08-12,0.0,,4684.27,JPY,69599.19
ACC0006,2024-08-12,Commercial return media section service mission.,9586969,2024-08-12,0.0,,1665.25,EUR,14955.82
ACC0050,2024-08-12,High hold collection from.,0716588,2024-08-12,0.0,,3037.77,USD,34708.26
ACC0026,2024-08-12,Crime southern training painting.,3432828,2024-08-12,3942.34,EUR,0.0,,85548.63
ACC0031,2024-08-12,Peace pressure tell thought describe.,3788751,2024-08-12,647.62,GBP,0.0,,19808.03
ACC0029,2024-08-12,Again write step.,,2024-08-12,1571.72,GBP,0.0,,32718.45
ACC0023,2024-08-12,Make direction determine.,,2024-08-12,0.0,,1248.14,GBP,5051.61
ACC0037,2024-08-13,Modern today best realize system group prove our.,,2024-08-13,144.2,USD,0.0,,15620.3
ACC0028,2024-08-13,Science game idea central.,,2024-08-13,0.0,,110.22,GBP,90219.05
ACC0048,2024-08-13,Also add find become open.,0317573,2024-08-13,0.0,,1665.48,INR,35904.32
ACC0024,2024-08-13,Me seven pretty water professional always.,3151577,2024-08-13,0.0,,1594.61,INR,15085.53
ACC0033,2024-08-13,No high party project.,,2024-08-13,731.09,INR,0.0,,40714.0
ACC0043,2024-08-13,Ever vote crime size.,7011619,2024-08-13,0.0,,3798.9,USD,68883.4
ACC0044,2024-08-13,Alone director effort what cost.,,2024-08-13,0.0,,1129.45,INR,42590.47
ACC0006,2024-08-13,Or military case fall goal appear director.,,2024-08-13,0.0,,2580.39,INR,93555.23
ACC0025,2024-08-14,About there cold artist a know tree order.,,2024-08-14,0.0,,736.51,JPY,68238.43
ACC0030,2024-08-14,Consumer every support understand product military shoulder.,2228933,2024-08-14,251.08,GBP,0.0,,15848.25
ACC0007,2024-08-14,Off attention best international process.,,2024-08-14,4154.89,USD,0.0,,15941.51
ACC0021,2024-08-14,Contain happy interview table audience know.,,2024-08-14,1978.91,USD,0.0,,37169.7
ACC0006,2024-08-14,Factor her set however both approach.,7000436,2024-08-14,0.0,,3545.82,INR,92358.46
ACC0018,2024-08-14,Do trade information though provide pretty must.,7113091,2024-08-14,3414.26,EUR,0.0,,46942.88
ACC0020,2024-08-15,Writer understand always event respond quality.,,2024-08-15,4901.15,JPY,0.0,,55896.69
ACC0049,2024-08-15,Personal these under everyone most of administration.,9517976,2024-08-15,0.0,,1060.27,EUR,13999.0
ACC0043,2024-08-15,Know expect son offer senior important.,,2024-08-15,0.0,,3436.05,SGD,37645.57
ACC0013,2024-08-15,Two before control race.,3050473,2024-08-15,4728.98,JPY,0.0,,9500.36
ACC0027,2024-08-15,Serious change to.,,2024-08-15,821.45,GBP,0.0,,29415.35
ACC0010,2024-08-15,Despite clear fact reason despite five short likely.,,2024-08-15,0.0,,2000.6,GBP,61037.04
ACC0035,2024-08-15,Might expert affect old.,7452190,2024-08-15,2694.56,GBP,0.0,,65344.02
ACC0004,2024-08-15,Manager many manage history say culture.,6983455,2024-08-15,2284.63,JPY,0.0,,29654.64
ACC0029,2024-08-15,Tax then indicate town charge put.,2501610,2024-08-15,2197.61,USD,0.0,,75994.23
ACC0005,2024-08-16,Security traditional charge information free.,,2024-08-16,4216.87,EUR,0.0,,98787.4
ACC0026,2024-08-16,She political summer meet lead.,2525627,2024-08-16,2056.07,EUR,0.0,,27976.21
ACC0034,2024-08-16,Save your important.,,2024-08-16,901.3,EUR,0.0,,27024.01
ACC0001,2024-08-16,Policy international last stock camera pass.,,2024-08-16,1779.03,USD,0.0,,29393.24
ACC0001,2024-08-16,Provide prevent although think treatment green test.,,2024-08-16,2450.37,GBP,0.0,,65400.0
ACC0049,2024-08-16,Those should nice picture behavior however option around.,,2024-08-16,3164.03,JPY,0.0,,75339.57
ACC0007,2024-08-17,Direction firm us and.,,2024-08-17,1707.08,INR,0.0,,65582.3
ACC0039,2024-08-17,Especially away power newspaper market.,,2024-08-17,0.0,,1919.25,JPY,25712.55
ACC0044,2024-08-17,Cut subject agency need human.,6407419,2024-08-17,0.0,,4793.37,EUR,30387.64
ACC0033,2024-08-17,Somebody matter response statement again hot.,1952402,2024-08-17,0.0,,1791.73,INR,32514.52
ACC0034,2024-08-17,From color well.,9026980,2024-08-17,0.0,,2934.52,EUR,54571.43
ACC0022,2024-08-18,Contain reveal food analysis impact.,1002816,2024-08-18,0.0,,4978.66,USD,95925.03
ACC0039,2024-08-18,Employee pressure number.,1823551,2024-08-18,0.0,,755.45,USD,69410.33
ACC0039,2024-08-18,Section whole black those machine wrong.,,2024-08-18,3005.46,SGD,0.0,,43630.03
ACC0046,2024-08-18,Around wait difference according.,,2024-08-18,0.0,,573.18,GBP,16876.2
ACC0020,2024-08-18,Office degree ground few current just.,7606701,2024-08-18,957.33,USD,0.0,,62052.38
ACC0014,2024-08-18,Dark daughter PM close if change.,5792090,2024-08-18,0.0,,1655.75,EUR,67025.11
ACC0015,2024-08-18,Consumer treatment light rule.,3584651,2024-08-18,0.0,,4439.84,JPY,61423.19
ACC0018,2024-08-19,Style owner read reach institution.,,2024-08-19,0.0,,3985.81,INR,45232.07
ACC0010,2024-08-19,Contain degree hard issue follow free reflect.,2785317,2024-08-19,0.0,,1357.97,GBP,72860.99
ACC0043,2024-08-19,Offer more back action investment or.,,2024-08-19,0.0,,4470.68,SGD,35238.56
ACC0033,2024-08-19,Defense popular open old both large.,7972302,2024-08-19,1874.9,SGD,0.0,,82395.05
ACC0021,2024-08-19,Radio give within tree career.,,2024-08-19,4368.0,JPY,0.0,,68011.18
ACC0006,2024-08-19,Daughter TV threat special environmental try morning blood.,0420163,2024-08-19,0.0,,2236.49,EUR,31216.52
ACC0007,2024-08-19,Who church point sister truth less.,,2024-08-19,0.0,,3250.32,SGD,82936.35
ACC0007,2024-08-20,Bit speak name bill trade.,,2024-08-20,0.0,,1241.18,GBP,10726.35
ACC0016,2024-08-20,Recent despite animal accept.,2497446,2024-08-20,0.0,,2679.11,SGD,64266.05
ACC0036,2024-08-20,Modern Congress lead.,1294751,2024-08-20,3401.59,JPY,0.0,,51615.12
ACC0010,2024-08-20,Must yes sense animal.,1338461,2024-08-20,1311.13,USD,0.0,,16649.02
ACC0038,2024-08-20,Be hold star and.,4520919,2024-08-20,1971.99,USD,0.0,,7381.28
ACC0030,2024-08-20,Example always prove enough.,,2024-08-20,0.0,,1015.82,SGD,46867.25
ACC0042,2024-08-20,Beautiful character as loss stop billion yourself.,,2024-08-20,0.0,,2169.24,JPY,63053.15
ACC0020,2024-08-20,Money information physical sort.,9652175,2024-08-20,0.0,,849.98,EUR,48303.34
ACC0023,2024-08-21,Performance answer act mind energy data western.,,2024-08-21,3157.51,GBP,0.0,,67236.44
ACC0033,2024-08-21,Lawyer heavy purpose keep man.,9497656,2024-08-21,3532.22,SGD,0.0,,22968.64
ACC0007,2024-08-21,Decade treat me agreement table question.,,2024-08-21,560.99,GBP,0.0,,24789.38
ACC0008,2024-08-21,Hundred hope tell message public represent class.,,2024-08-21,0.0,,2619.99,GBP,93414.76
ACC0001,2024-08-21,Story between account look.,,2024-08-21,4001.63,USD,0.0,,49848.33
ACC0021,2024-08-21,Oil drug purpose work.,8633661,2024-08-21,0.0,,2011.06,SGD,79910.15
ACC0002,2024-08-21,Sometimes he feeling official seven.,8692320,2024-08-21,792.9,JPY,0.0,,59535.51
ACC0041,2024-08-21,Final bill event ability.,5170326,2024-08-21,0.0,,2398.89,INR,82485.13
ACC0035,2024-08-22,Reason success attack campaign day reason.,,2024-08-22,0.0,,4037.27,EUR,30656.28
ACC0032,2024-08-22,Rest prove group memory behavior ten.,,2024-08-22,4253.64,INR,0.0,,46249.01
ACC0003,2024-08-22,Wear main rock unit clearly begin program check.,2622872,2024-08-22,3504.73,JPY,0.0,,52587.71
ACC0042,2024-08-22,Around heart air check personal argue probably.,6471125,2024-08-22,0.0,,2611.46,JPY,30882.12
ACC0022,2024-08-22,Happen catch second involve section energy forward.,,2024-08-22,2742.2,GBP,0.0,,56642.37
ACC0042,2024-08-22,Either small budget.,,2024-08-22,4986.01,USD,0.0,,56004.67
ACC0012,2024-08-22,Development phone range always relate those identify.,,2024-08-22,3747.68,SGD,0.0,,33327.42
ACC0006,2024-08-23,Most live your operation him.,6916150,2024-08-23,0.0,,3247.53,INR,64987.93
ACC0009,2024-08-23,Side safe including serve green.,,2024-08-23,1298.05,USD,0.0,,80792.4
ACC0036,2024-08-23,Hand point entire speech film.,7890985,2024-08-23,159.99,USD,0.0,,69325.55
ACC0017,2024-08-23,Though wife local level perform sure yes.,,2024-08-23,4647.51,INR,0.0,,68663.35
ACC0039,2024-08-23,Page movement consider memory nothing stock.,1668292,2024-08-23,2852.83,SGD,0.0,,83139.91
ACC0035,2024-08-23,Center position majority discover both beyond.,,2024-08-23,0.0,,108.98,JPY,89077.29
ACC0031,2024-08-24,Kid fish off before remain investment by.,,2024-08-24,0.0,,2592.26,SGD,86411.13
ACC0038,2024-08-24,Campaign tend seek least just movie campaign your.,,2024-08-24,1052.74,EUR,0.0,,34307.27
ACC0031,2024-08-24,Answer like soon claim fear great.,8458062,2024-08-24,385.79,GBP,0.0,,16464.36
ACC0032,2024-08-24,Knowledge other best over cover go.,,2024-08-24,0.0,,926.97,JPY,95977.83
ACC0008,2024-08-24,Never return accept hold should drive.,8435092,2024-08-24,0.0,,4052.21,SGD,82608.28
ACC0030,2024-08-24,Picture many only interesting for bank.,,2024-08-24,0.0,,1162.67,GBP,19485.07
ACC0023,2024-08-24,Score market partner public commercial.,,2024-08-24,1903.22,EUR,0.0,,75921.2
ACC0030,2024-08-25,Million again sign wish.,,2024-08-25,0.0,,4422.59,JPY,63622.49
ACC0028,2024-08-25,Explain candidate total care size.,0883512,2024-08-25,0.0,,2744.61,USD,68839.59
ACC0040,2024-08-25,Daughter relate factor owner toward.,,2024-08-25,0.0,,4577.29,GBP,81795.93
ACC0017,2024-08-25,Various chance bag red son ground audience billion.,,2024-08-25,4275.28,JPY,0.0,,5717.6
